no;fips;year;qtr;state;gdp;revenuepop;rev_state_total;rev_local_total;popestimate;qtrly_estabs_count;month1_emplvl;month2_emplvl;month3_emplvl;total_qtrly_wages;taxable_qtrly_wages;avg_wkly_wage;year_qtr;treated;gdpcapita;lngdp;lngdpcapita;revstatecapita;revlocalcapita;emplvl1capita;emplvl2capita;emplvl3capita;emplvlcapita;totalwagescapita;taxwagescapita;avgwklywagecapita;estabscapita;abb
2909;32;2008;2;Nevada;128731;4002;7573.517;8213.971;2661388.75;76947;1269296;1274684;1272077;13169523561;7254080433;796;2008.25;0;48369.85953;11.76548023;10.78663216;2845.70114;3086.347682;0.476929949;0.478954456;0.477974892;0.477953099;4948.365233;2725.674869;796;0.028912349;NV
2910;32;2008;3;Nevada;128603;4002;7573.517;8213.971;2669147.5;77520;1253460;1253066;1252817;13184426885;4933888421;809;2008.5;0;48181.30133;11.76448542;10.78272629;2837.429179;3077.376203;0.469610615;0.469463003;0.469369714;0.469481111;4939.564743;1848.488486;809;0.029042981;NV
2911;32;2008;4;Nevada;126007;4002;7573.517;8213.971;2676906.25;77667;1238829;1223713;1206563;13714925999;3324491002;863;2008.75;0;47071.87635;11.74409274;10.759431;2829.205169;3068.456731;0.462783857;0.45713704;0.450730391;0.456883763;5123.424102;1241.915365;863;0.029013717;NV
2912;32;2009;1;Nevada;122548;3774;6920.459;7984.963;2684665;76293;1170772;1159844;1151303;12219716520;9009122132;810;2009;0;45647.40852;11.71625807;10.72870212;2577.773763;2974.28655;0.436096124;0.432025597;0.428844195;0.432321972;4551.672749;3355.77144;810;0.028418071;NV
2913;32;2009;2;Nevada;119942;3774;6920.459;7984.963;2689319.75;75832;1147549;1145643;1141564;11884642998;6548912874;798;2009.25;0;44599.38243;11.69476357;10.70547529;2573.31208;2969.138571;0.426706047;0.425997318;0.424480577;0.425727981;4419.200431;2435.155907;798;0.028197465;NV
2914;32;2009;3;Nevada;118771;3774;6920.459;7984.963;2693974.5;75257;1122122;1120022;1126388;11749319280;4410919428;805;2009.5;0;44087.64819;11.68495255;10.69393494;2568.865815;2964.008382;0.416530298;0.41575078;0.418113831;0.416798303;4361.332774;1637.327832;805;0.027935305;NV
2915;32;2009;4;Nevada;119549;3774;6920.459;7984.963;2698629.25;74714;1124349;1123273;1123604;12789549810;3201139675;875;2009.75;0;44299.89781;11.69148161;10.69873765;2564.434889;2958.895891;0.416637076;0.416238355;0.41636101;0.416412147;4739.27636;1186.209508;875;0.027685908;NV
2916;32;2010;1;Nevada;119739;3761;7020.019;7402.591;2703284;73686;1096548;1094383;1097797;11104258389;8090291115;779;2010;0;44293.90327;11.69306965;10.69860232;2596.8485;2738.369701;0.405635516;0.404834638;0.406097547;0.405522567;4107.692122;2992.764029;779;0.027257957;NV
2917;32;2010;2;Nevada;121122;3761;7020.019;7402.591;2707057.75;72409;1110163;1118313;1117861;11544957383;6451198648;796;2010.25;0;44743.04252;11.70455358;10.70869124;2593.228386;2734.552301;0.410099489;0.413110138;0.412943167;0.412050931;4264.762133;2383.103444;796;0.026748229;NV
2918;32;2010;3;Nevada;122478;3761;7020.019;7402.591;2710831.5;71053;1104720;1107962;1107290;11713964094;4613949579;814;2010.5;0;45180.97123;11.7156867;10.71843129;2589.618351;2730.74553;0.407520718;0.408716661;0.408468767;0.408235382;4321.170126;1702.042189;814;0.026210777;NV
2919;32;2010;4;Nevada;123515;3761;7020.019;7402.591;2714605.25;71564;1113623;1115374;1114824;12749827649;3308116837;880;2010.75;0;45500.16987;11.72411789;10.72547134;2586.018354;2726.949342;0.410233864;0.410878893;0.410676285;0.410596347;4696.752004;1218.636425;880;0.026362581;NV
2920;32;2011;1;Nevada;122162;3773;7617.002;6898.825;2718379;71202;1097244;1097341;1102918;11455584403;8343989936;802;2011;0;44939.28183;11.71310331;10.71306756;2802.038274;2537.845164;0.40363908;0.403674764;0.405726354;0.404346733;4214.123344;3069.472629;802;0.026192816;NV
2921;32;2011;2;Nevada;125163;3773;7617.002;6898.825;2726925.5;71421;1116277;1120029;1123490;11882950224;6470855486;816;2011.25;0;45898.9437;11.73737217;10.73419738;2793.256361;2529.891264;0.409353684;0.410729593;0.411998788;0.410694022;4357.636549;2372.949128;816;0.026191035;NV
2922;32;2011;3;Nevada;125021;3773;7617.002;6898.825;2735472;71793;1108410;1113804;1122792;12248775508;4686825340;845;2011.5;0;45703.62994;11.736237;10.729933;2784.529324;2521.987065;0.40519881;0.407170682;0.410456404;0.407608632;4477.755761;1713.351604;845;0.026245196;NV
2923;32;2011;4;Nevada;125434;3773;7617.002;6898.825;2744018.5;71844;1126423;1127381;1124636;12474249973;3133934638;852;2011.75;0;45711.79094;11.739535;10.73011155;2775.85665;2514.132102;0.410501241;0.410850364;0.409850006;0.410400537;4545.978816;1142.09676;852;0.026182039;NV
2924;32;2012;1;Nevada;125535;3848;7964.37;6895.42;2752565;71938;1109954;1111480;1118569;12239894251;8843567745;846;2012;0;45606.55243;11.74033988;10.72780668;2893.435759;2505.08889;0.40324352;0.403797912;0.406373328;0.404471587;4446.723057;3212.846107;846;0.026134896;NV
2925;32;2012;2;Nevada;125954;3848;7964.37;6895.42;2761039.75;72574;1126972;1135553;1142127;12023112728;6460650324;815;2012.25;0;45618.32187;11.74367204;10.72806471;2884.554632;2497.399757;0.408169422;0.41127731;0.413658297;0.41103501;4354.55981;2339.933833;815;0.026285025;NV
2926;32;2012;3;Nevada;125938;3848;7964.37;6895.42;2769514.5;73001;1121876;1133236;1140464;12072519308;4504516607;820;2012.5;0;45472.95203;11.743545;10.72487297;2875.727858;2489.757681;0.405080385;0.409182187;0.411792031;0.408684868;4359.074238;1626.464352;820;0.026358772;NV
2927;32;2012;4;Nevada;124335;3848;7964.37;6895.42;2777989.25;73514;1147555;1151505;1146387;13102127555;3175396486;878;2012.75;0;44757.19263;11.73073481;10.70900744;2866.954939;2482.162233;0.413088352;0.414510243;0.412667904;0.413422166;4716.40686;1143.055714;878;0.026463025;NV
2928;32;2013;1;Nevada;127082;3875;8322.156;6941.61;2786464;73970;1132063;1134581;1144418;12481368654;9156518131;844;2013;0;45606.90538;11.75258783;10.72781442;2986.636827;2491.189551;0.40627225;0.407175905;0.410706185;0.408051447;4479.28581;3286.070852;844;0.026546189;NV
2929;32;2013;2;Nevada;127180;3875;8322.156;6941.61;2798101.25;73868;1153459;1161735;1169845;12510304345;6710590984;828;2013.25;0;45452.25088;11.75335868;10.72441762;2974.215461;2480.828741;0.412229186;0.415186906;0.4180853;0.41516713;4470.997733;2398.265961;828;0.026399331;NV
2930;32;2013;3;Nevada;128585;3875;8322.156;6941.61;2809738.5;74576;1152657;1163709;1169495;12624167450;4709958299;836;2013.5;0;45764.0453;11.76434544;10.73125402;2961.896988;2470.553754;0.410236397;0.41416986;0.416229126;0.413545128;4493.004402;1676.297741;836;0.026541972;NV
2931;32;2013;4;Nevada;129971;3875;8322.156;6941.61;2821375.75;75040;1175525;1183298;1180595;13566965833;3322714393;885;2013.75;0;46066.53332;11.77506663;10.73784201;2949.680134;2460.36353;0.416649572;0.419404611;0.418446568;0.418166917;4808.634877;1177.692972;885;0.026596954;NV
2932;32;2014;1;Nevada;130733;3882;8458.578;7085.799;2833013;75480;1167609;1172081;1183393;13241541616;9565559662;867;2014;0;46146.27607;11.78091235;10.73957154;2985.718032;2501.153013;0.412143891;0.413722422;0.417715344;0.414527219;4674.013715;3376.461619;867;0.026643012;NV
2933;32;2014;2;Nevada;131824;3882;8458.578;7085.799;2845699.25;75809;1193850;1204208;1209823;13019852459;7071431501;833;2014.25;0;46323.93954;11.78922298;10.74341416;2972.407573;2490.002765;0.419527819;0.423167698;0.425140851;0.422612122;4575.273532;2484.953918;833;0.02663985;NV
2934;32;2014;3;Nevada;133777;3882;8458.578;7085.799;2858385.5;76352;1191594;1207144;1215627;13165973108;5019480773;841;2014.5;0;46801.59482;11.80392951;10.75367256;2959.215263;2478.951492;0.41687659;0.422316724;0.425284483;0.421492599;4606.087285;1756.054519;841;0.026711582;NV
2935;32;2014;4;Nevada;136101;3882;8458.578;7085.799;2871071.75;77193;1225477;1229131;1229768;14355697123;3622685028;899;2014.75;0;47404.24895;11.82115254;10.76646714;2946.139538;2467.997883;0.426836076;0.428108772;0.42833064;0.427758496;5000.117856;1261.788399;899;0.026886475;NV
2936;32;2015;1;Nevada;138523;4109;8923.098;7453.416;2883758;77671;1216248;1218986;1227643;13733282291;9991463559;865;2015;0;48035.58412;11.83879166;10.77969735;3094.260337;2584.619098;0.421757998;0.422707453;0.425709439;0.42339163;4762.286673;3464.737179;865;0.026933952;NV
2937;32;2015;2;Nevada;140859;4109;8923.098;7453.416;2897833;78318;1238155;1245269;1248061;13823064901;7497023983;855;2015.25;0;48608.39117;11.85551467;10.79155145;3079.231274;2572.065402;0.427269273;0.429724211;0.43068769;0.429227058;4770.138549;2587.113882;855;0.027026402;NV
2938;32;2015;3;Nevada;142712;4109;8923.098;7453.416;2911908;79388;1232602;1245675;1253205;13937208292;5318974874;862;2015.5;0;49009.79014;11.86858389;10.79977536;3064.3475;2559.633065;0.423297027;0.427786523;0.430372457;0.427152003;4786.280436;1826.628751;862;0.027263224;NV
2939;32;2015;4;Nevada;143023;4109;8923.098;7453.416;2925983;80229;1265408;1271529;1272838;15434446637;3998530819;935;2015.75;0;48880.32501;11.87076074;10.79713024;3049.606918;2547.320336;0.432472779;0.434564726;0.435012097;0.434016534;5274.961145;1366.559826;935;0.027419503;NV
2940;32;2016;1;Nevada;143025;NA;NA;NA;2940058;81257;1251416;1256647;1264209;14262267608;10352597125;872;2016;0;48646.99948;11.87077472;10.79234541;NA;NA;0.425643304;0.42742252;0.429994578;0.427686801;4851.015731;3521.222073;872;0.02763789;NV
2941;33;1990;1;New Hampshire;23768;NA;NA;NA;1112384;38956;499134;494139;495370;2725697986;0;423;1990;0;21366.72228;10.07609542;9.969589957;NA;NA;0.448706562;0.444216206;0.445322838;0.446081869;2450.3211;0;423;0.035020281;NH
2942;33;1990;2;New Hampshire;24016.75;NA;NA;NA;1111770.25;36877;493947;500021;507741;2802629591;0;431;1990.25;0;21602.26;10.08650678;9.980553218;NA;NA;0.444288737;0.449752096;0.456695977;0.450245603;2520.871188;0;431;0.033169623;NH
2943;33;1990;3;New Hampshire;24265.5;NA;NA;NA;1111156.5;37512;498037;499955;502830;2733787508;0;420;1990.5;0;21838.05792;10.09681087;9.991409503;NA;NA;0.44821499;0.44994112;0.452528514;0.450228208;2460.308254;0;420;0.033759421;NH
2944;33;1990;4;New Hampshire;24514.25;NA;NA;NA;1110542.75;37815;495502;490333;490184;2977606003;0;466;1990.75;0;22074.11646;10.10700986;10.002161;NA;NA;0.446180032;0.441525551;0.441391383;0.443032322;2681.216912;0;466;0.034050918;NH
2945;33;1991;1;New Hampshire;24763;NA;NA;NA;1109929;35782;469219;463461;462945;2667689942;0;441;1991;0;22310.43607;10.11710588;10.01280983;NA;NA;0.42274686;0.417559141;0.417094247;0.419133416;2403.478008;0;441;0.032238098;NH
2946;33;1991;2;New Hampshire;25155.25;NA;NA;NA;1111892.75;35258;464002;471570;479466;2764952769;0;451;1991.25;0;22623.80972;10.1328219;10.02675816;NA;NA;0.417308234;0.424114646;0.43121605;0.424212977;2486.708155;0;451;0.031709893;NH
2947;33;1991;3;New Hampshire;25547.5;NA;NA;NA;1113856.5;35153;470433;476446;479632;2695253014;0;436;1991.5;0;22936.07839;10.14829474;10.04046643;NA;NA;0.422346146;0.427744507;0.43060484;0.426898498;2419.748876;0;436;0.031559721;NH
2948;33;1991;4;New Hampshire;25939.75;NA;NA;NA;1115820.25;35138;478879;477919;480233;3018736242;0;485;1991.75;0;23247.24793;10.16353182;10.05394204;NA;NA;0.429172172;0.428311818;0.430385629;0.429289873;2705.396539;0;485;0.031490735;NH
2949;33;1992;1;New Hampshire;26332;2240.49416;NA;NA;1117784;35738;460542;458937;461230;2740628234;0;458;1992;0;23557.32413;10.17854021;10.06719205;NA;NA;0.412013412;0.410577536;0.412628916;0.411739955;2451.840636;0;458;0.031972188;NH
2950;33;1992;2;New Hampshire;26589.5;2240.49416;NA;NA;1120702.5;36193;467514;476553;483489;2864313553;0;463;1992.25;0;23725.74345;10.18827168;10.07431596;NA;NA;0.417161557;0.425227034;0.431416009;0.424601533;2555.819723;0;463;0.032294922;NH
2951;33;1992;3;New Hampshire;26847;2240.49416;NA;NA;1123621;36114;470386;473903;484669;2845780003;0;460;1992.5;0;23893.28786;10.19790936;10.08135286;NA;NA;0.418634041;0.4217641;0.431345623;0.423914588;2532.686736;0;460;0.032140731;NH
2952;33;1992;4;New Hampshire;27104.5;2240.49416;NA;NA;1126539.5;36584;484419;482641;487118;3316060468;0;526;1992.75;0;24059.96416;10.20745504;10.0883045;NA;NA;0.430006227;0.428427942;0.43240206;0.430278743;2943.581178;0;526;0.032474671;NH
2953;33;1993;1;New Hampshire;27362;NA;NA;NA;1129458;35762;473112;473098;473882;2733452964;0;444;1993;0;24225.77909;10.21691047;10.0951726;NA;NA;0.418884102;0.418871707;0.419565845;0.419107218;2420.145737;0;444;0.031662975;NH
2954;33;1993;2;New Hampshire;27819;NA;NA;NA;1132733.5;36412;480262;489264;499094;2986222620;0;469;1993.25;0;24559.17478;10.23347452;10.10884078;NA;NA;0.423984989;0.431932136;0.440610258;0.432175794;2636.297611;0;469;0.032145249;NH
2955;33;1993;3;New Hampshire;28276;NA;NA;NA;1136009;36698;485675;490074;504141;3050794627;0;476;1993.5;0;24890.64787;10.24976867;10.12224742;NA;NA;0.427527423;0.431399751;0.443782576;0.434236583;2685.537374;0;476;0.032304322;NH
2956;33;1993;4;New Hampshire;28733;NA;NA;NA;1139284.5;37219;502519;501774;507336;3506256156;0;535;1993.75;0;25220.21497;10.26580157;10.13540113;NA;NA;0.441082978;0.440429059;0.44531107;0.442274369;3077.59489;0;535;0.03266875;NH
2957;33;1994;1;New Hampshire;29190;NA;NA;NA;1142560;37088;490082;490580;494107;3000186403;0;469;1994;0;25547.89245;10.28158146;10.14831011;NA;NA;0.428933273;0.429369136;0.432456064;0.430252824;2625.845823;0;469;0.03246044;NH
2958;33;1994;2;New Hampshire;29861.5;NA;NA;NA;1146310.25;37494;500314;507854;519945;3195504250;0;483;1994.25;0;26050.10293;10.3043253;10.167777;NA;NA;0.436456012;0.443033638;0.453581393;0.444357014;2787.643441;0;483;0.032708423;NH
2959;33;1994;3;New Hampshire;30533;NA;NA;NA;1150060.5;38125;505103;510675;524841;3241143849;0;485;1994.5;0;26549.03807;10.32656334;10.1867488;NA;NA;0.439196894;0.444041857;0.45635947;0.44653274;2818.237692;0;485;0.03315043;NH
2960;33;1994;4;New Hampshire;31204.5;NA;NA;NA;1153810.75;38367;521068;522521;527419;3587468758;0;527;1994.75;0;27044.72982;10.34831759;10.20524743;NA;NA;0.451606123;0.452865429;0.457110492;0.453860682;3109.234992;0;527;0.03325242;NH
2961;33;1995;1;New Hampshire;31876;NA;NA;NA;1157561;38238;509788;510101;514066;3281959762;0;494;1995;0;27537.2097;10.36960865;10.22329345;NA;NA;0.440398389;0.440668785;0.444094091;0.441720422;2835.236987;0;494;0.033033248;NH
2962;33;1995;2;New Hampshire;32547.25;NA;NA;NA;1161850.5;38895;519491;526989;538022;3480884503;0;507;1995.25;0;28013.2857;10.39044816;10.24043417;NA;NA;0.447123791;0.453577289;0.463073347;0.454591476;2995.983135;0;507;0.033476768;NH
2963;33;1995;3;New Hampshire;33218.5;NA;NA;NA;1166140;39375;521127;528255;540016;3399964846;0;494;1995.5;0;28485.85933;10.41086223;10.25716308;NA;NA;0.446882021;0.452994495;0.463079905;0.454318807;2915.571755;0;494;0.033765243;NH
2964;33;1995;4;New Hampshire;33889.75;NA;NA;NA;1170429.5;39839;539783;538808;544295;3845041663;0;547;1995.75;0;28954.96909;10.43086789;10.27349711;NA;NA;0.461183694;0.460350666;0.465038689;0.462191016;3285.154435;0;547;0.034037932;NH
2965;33;1996;1;New Hampshire;34561;NA;NA;NA;1174719;39708;526105;526068;528873;3545595985;0;518;1996;0;29420.65294;10.45048116;10.28945219;NA;NA;0.44785604;0.447824544;0.450212349;0.448630978;3018.250309;0;518;0.033802126;NH
2966;33;1996;2;New Hampshire;35520.75;NA;NA;NA;1178395.5;40345;532431;542039;553359;3659449237;0;519;1996.25;0;30143.31776;10.47787231;10.31371854;NA;NA;0.451827082;0.459980541;0.469586824;0.460464816;3105.450791;0;519;0.034237232;NH
2967;33;1996;3;New Hampshire;36480.5;NA;NA;NA;1182072;40626;535867;542916;552620;3626359444;0;513;1996.5;0;30861.48729;10.50453315;10.33726432;NA;NA;0.453328562;0.45929182;0.467501134;0.460040505;3067.799122;0;513;0.034368465;NH
2968;33;1996;4;New Hampshire;37440.25;NA;NA;NA;1185748.5;40998;551397;551335;556639;4170415609;0;580;1996.75;0;31575.20334;10.53050161;10.36012739;NA;NA;0.465020196;0.464967908;0.469441032;0.466476379;3517.116496;0;580;0.034575629;NH
2969;33;1997;1;New Hampshire;38400;2345.766411;NA;NA;1189425;40979;541142;540581;543624;3755745753;0;533;1997;0;32284.50722;10.55581274;10.38234274;NA;NA;0.454961011;0.454489354;0.457047733;0.455499366;3157.614606;0;533;0.034452782;NH
2970;33;1997;2;New Hampshire;38963;2345.766411;NA;NA;1193553.75;41370;547412;559419;568789;3925245464;0;541;1997.25;0;32644.529;10.57036776;10.39343256;NA;NA;0.458640426;0.468700299;0.476550805;0.467963843;3288.704396;0;541;0.034661196;NH
2971;33;1997;3;New Hampshire;39526;2345.766411;NA;NA;1197682.5;42396;553483;557849;569516;3995679640;0;549;1997.5;0;33002.06858;10.58471396;10.40432552;NA;NA;0.462128319;0.465773692;0.475515005;0.467805672;3336.176023;0;549;0.035398363;NH
2972;33;1997;4;New Hampshire;40089;2345.766411;NA;NA;1201811.25;42516;568345;568199;574378;4661697901;0;629;1997.75;0;33357.15155;10.59885726;10.41502747;NA;NA;0.472907039;0.472785556;0.477926962;0.474539853;3878.893546;0;629;0.035376603;NH
2973;33;1998;1;New Hampshire;40652;NA;NA;NA;1205940;43228;558931;560069;563875;4041267601;0;554;1998;0;33709.80314;10.61280331;10.42554397;NA;NA;0.463481599;0.464425262;0.467581306;0.465162722;3351.134883;0;554;0.035845896;NH
2974;33;1998;2;New Hampshire;40995.75;NA;NA;NA;1209958.5;43216;567668;576443;584245;4253104697;0;568;1998.25;0;33881.94719;10.62122368;10.43063762;NA;NA;0.469163199;0.476415513;0.482863668;0.47614746;3515.083118;0;568;0.035716927;NH
2975;33;1998;3;New Hampshire;41339.5;NA;NA;NA;1213977;43355;571100;574649;584152;4336389939;0;578;1998.5;0;34052.95158;10.62957374;10.43567199;NA;NA;0.470437249;0.473360698;0.481188688;0.474995545;3572.052798;0;578;0.035713197;NH
2976;33;1998;4;New Hampshire;41683.25;NA;NA;NA;1217995.5;43812;584636;585426;592532;5178892042;0;678;1998.75;0;34222.82759;10.63785465;10.44064817;NA;NA;0.479998489;0.480647096;0.486481272;0.482375619;4251.979619;0;678;0.035970576;NH
2977;33;1999;1;New Hampshire;42027;NA;NA;NA;1222014;44663;575620;576415;578943;4300108337;0;573;1999;0;34391.58635;10.64606755;10.44556723;NA;NA;0.471042067;0.471692632;0.473761348;0.472165349;3518.869945;0;573;0.036548681;NH
2978;33;1999;2;New Hampshire;42184;NA;NA;NA;1226481;45200;585911;592693;601654;4552127944;0;590;1999.25;0;34394.33632;10.64979628;10.44564719;NA;NA;0.477717144;0.483246785;0.490553054;0.483838994;3711.535641;0;590;0.036853404;NH
2979;33;1999;3;New Hampshire;42341;NA;NA;NA;1230948;45668;586337;589111;599601;4668975992;0;607;1999.5;0;34397.06633;10.65351116;10.44572656;NA;NA;0.476329626;0.478583173;0.48710506;0.48067262;3792.992061;0;607;0.037099861;NH
2980;33;1999;4;New Hampshire;42498;NA;NA;NA;1235415;45535;600716;599133;606429;5500996116;0;703;1999.75;0;34399.77659;10.65721229;10.44580535;NA;NA;0.486246322;0.484964971;0.490870679;0.487360657;4452.751598;0;703;0.03685806;NH
2981;33;2000;1;New Hampshire;42655;NA;NA;NA;1239882;45892;590759;591028;595804;5089751674;0;661;2000;0;34402.46733;10.66089978;10.44588357;NA;NA;0.476463889;0.476680845;0.480532825;0.47789252;4105.029087;0;661;0.0370132;NH
2982;33;2000;2;New Hampshire;42949.75;NA;NA;NA;1243790.75;45625;600881;608851;619533;5016581249;0;633;2000.25;0;34531.33093;10.66778611;10.44962233;NA;NA;0.483104574;0.489512404;0.498100665;0.490239214;4033.300014;0;633;0.036682215;NH
2983;33;2000;3;New Hampshire;43244.5;NA;NA;NA;1247699.5;46003;601758;603725;614420;5063044134;0;642;2000.5;0;34659.38714;10.67462534;10.45332388;NA;NA;0.482294014;0.483870515;0.492442291;0.486202273;4057.903473;0;642;0.036870256;NH
2984;33;2000;4;New Hampshire;43539.25;NA;NA;NA;1251608.25;46301;611558;612678;620178;5871722974;0;735;2000.75;0;34786.6435;10.68141811;10.45698878;NA;NA;0.488617744;0.489512593;0.495504883;0.49121174;4691.342498;0;735;0.036993205;NH
2985;33;2001;1;New Hampshire;43834;NA;NA;NA;1255517;45899;607485;606010;606217;5329056632;2672831048;676;2001;0;34913.10751;10.68816505;10.46061761;NA;NA;0.483852469;0.482677654;0.482842526;0.483124216;4244.511729;2128.868863;676;0.036557848;NH
2986;33;2001;2;New Hampshire;44487.5;NA;NA;NA;1258910;46201;608209;615953;623899;5269289917;839952198;658;2001.25;0;35338.10995;10.70296353;10.47271726;NA;NA;0.483123496;0.489274849;0.495586658;0.489328334;4185.596998;667.2059146;658;0.036699208;NH
2987;33;2001;3;New Hampshire;45141;NA;NA;NA;1262303;46217;605664;609658;611883;5155677733;550733058;651;2001.5;0;35760.82763;10.7175462;10.48460837;NA;NA;0.479808731;0.482972789;0.48473544;0.482505653;4084.342454;436.2922832;651;0.036613238;NH
2988;33;2001;4;New Hampshire;45794.5;NA;NA;NA;1265696;45962;609321;607280;610728;5896242352;430326234;745;2001.75;0;36181.27892;10.73191928;10.49629711;NA;NA;0.481411808;0.479799257;0.48252345;0.481244838;4658.498053;339.9917784;745;0.036313617;NH
2989;33;2002;1;New Hampshire;46448;2831.520063;NA;NA;1269089;45274;594380;591841;595134;5227141492;2596540546;677;2002;0;36599.48199;10.74608869;10.50778937;NA;NA;0.468351707;0.46635106;0.468945834;0.467882867;4118.813962;2045.987749;677;0.035674409;NH
2990;33;2002;2;New Hampshire;47097.75;2831.520063;NA;NA;1271776.75;45800;599019;607299;614368;5344250635;799050803;677;2002.25;0;37033.03272;10.75998051;10.51956557;NA;NA;0.471009554;0.477520131;0.483078496;0.477202727;4202.192433;628.2948662;677;0.03601261;NH
2991;33;2002;3;New Hampshire;47747.5;2831.520063;NA;NA;1274464.5;46157;598840;603638;609987;5260505290;531681988;670;2002.5;0;37464.7548;10.77368199;10.5311559;NA;NA;0.469875779;0.473640498;0.478622198;0.474046158;4127.620102;417.1806967;670;0.03621678;NH
2992;33;2002;4;New Hampshire;48397.25;2831.520063;NA;NA;1277152.25;46350;606639;606283;611378;5990795253;417703387;758;2002.75;0;37894.65978;10.78719827;10.54256548;NA;NA;0.474993486;0.474714741;0.478704086;0.476137438;4690.744782;327.0584122;758;0.036291679;NH
2993;33;2003;1;New Hampshire;49047;NA;NA;NA;1279840;45659;591827;589533;592330;5370903434;2567098660;699;2003;0;38322.75909;10.8005343;10.55379923;NA;NA;0.462422647;0.460630235;0.462815664;0.461956182;4196.542876;2005.796553;699;0.035675553;NH
2994;33;2003;2;New Hampshire;49806.25;NA;NA;NA;1282410.25;46168;595464;605668;615756;5458592833;778732510;693;2003.25;0;38838.00055;10.81589576;10.56715444;NA;NA;0.464331909;0.472288801;0.480155239;0.47225865;4256.510608;607.2413333;693;0.03600096;NH
2995;33;2003;3;New Hampshire;50565.5;NA;NA;NA;1284980.5;46504;601037;607803;613697;5439019880;528528908;689;2003.5;0;39351.18082;10.8310248;10.58028126;NA;NA;0.467740172;0.473005621;0.477592462;0.472779418;4232.764528;411.3127849;689;0.036190432;NH
2996;33;2003;4;New Hampshire;51324.75;NA;NA;NA;1287550.75;46866;612152;611681;615131;6286150604;421221125;789;2003.75;0;39862.31222;10.84592837;10.5931866;NA;NA;0.475439123;0.475073313;0.477752819;0.476088418;4882.254625;327.1491434;789;0.036399342;NH
2997;33;2004;1;New Hampshire;52084;3136.278422;2919.136;2520.757;1290121;46526;596791;596894;601933;5642518506;2622098768;725;2004;0;40371.40702;10.86061308;10.60587707;2262.683888;1953.891922;0.462585292;0.46266513;0.466570965;0.463940462;4373.635113;2032.444064;725;0.036063284;NH
2998;33;2004;2;New Hampshire;53156.75;3136.278422;2919.136;2520.757;1292213.75;47084;607574;616104;624913;5744822252;805025389;717;2004.25;0;41136.18974;10.88100037;10.62464354;2259.019454;1950.727579;0.470180727;0.476781802;0.483598785;0.476853771;4445.721346;622.9815996;717;0.036436696;NH
2999;33;2004;3;New Hampshire;54229.5;3136.278422;2919.136;2520.757;1294306.5;47376;611916;614056;622964;5850145995;555256771;730;2004.5;0;41898.49931;10.90098032;10.64300529;2255.36687;1947.573469;0.472775189;0.474428584;0.481311034;0.476171602;4519.907761;428.9994456;730;0.036603386;NH
3000;33;2004;4;New Hampshire;55302.25;3136.278422;2919.136;2520.757;1296399.25;47440;621207;620836;624532;6789576649;437627309;839;2004.75;0;42658.34773;10.92056887;10.66097826;2251.726079;1944.429542;0.479178772;0.478892594;0.481743568;0.479938311;5237.257464;337.5713994;839;0.036593665;NH
3001;33;2005;1;New Hampshire;56375;3310.55505;3288.377;2786.349;1298492;46702;607143;605680;606935;5865995225;2666145889;744;2005;0;43415.74688;10.93978108;10.67857749;2532.458421;2145.834553;0.467575464;0.466448773;0.467415279;0.467146505;4517.544371;2053.263238;744;0.035966336;NH
3002;33;2005;2;New Hampshire;57047;3310.55505;3288.377;2786.349;1300966.25;47207;616200;622885;631785;6116896641;816230971;755;2005.25;0;43849.71555;10.95163077;10.68852351;2527.642051;2141.753485;0.473647952;0.47878644;0.48562751;0.479353967;4701.810397;627.4036479;755;0.036286107;NH
3003;33;2005;3;New Hampshire;58067;3310.55505;3288.377;2786.349;1303440.5;47657;621394;620829;630839;6263570564;564317693;772;2005.5;0;44549.02238;10.9693528;10.70434549;2522.843966;2137.687911;0.476733691;0.476300222;0.483979898;0.479004604;4805.413491;432.9447282;772;0.036562467;NH
3004;33;2005;4;New Hampshire;57638;3310.55505;3288.377;2786.349;1305914.75;48248;626132;627561;633328;6931081538;438125190;848;2005.75;0;44136.11225;10.96193735;10.6950336;2518.064062;2133.637743;0.479458556;0.480552808;0.48496887;0.481660078;5307.453291;335.4929485;848;0.03694575;NH
3005;33;2006;1;New Hampshire;58791;3442.967191;3468.659;2970.338;1308389;47751;615957;614377;617456;6401576709;2793919894;799;2006;0;44933.88434;10.98174406;10.71294745;2651.091533;2270.225445;0.470775129;0.469567537;0.471920813;0.470754493;4892.716699;2135.389318;799;0.036496027;NH
3006;33;2006;2;New Hampshire;59052;3442.967191;3468.659;2970.338;1309426.75;48349;622486;628615;639419;6339717915;775695804;774;2006.25;0;45097.5971;10.98617369;10.71658424;2648.990484;2268.426241;0.47538818;0.480068855;0.488319793;0.481258943;4841.597986;592.3934302;774;0.036923791;NH
3007;33;2006;3;New Hampshire;59766;3442.967191;3468.659;2970.338;1310464.5;48697;626032;628815;635043;6335169022;539162990;774;2006.5;0;45606.72952;10.99819222;10.72781056;2646.892762;2266.629886;0.477717634;0.479841308;0.484593822;0.480717588;4834.292743;411.428917;774;0.037160106;NH
